COURSENAME,COMBINED_TITLE,RESOURCE_TYPE,SUBJECTS
 practical methods of instruction ,organization development journal,journal,periodical organizational changement journal change development riodiques organization pe organisationnel
 the impact on patient safety ,nursing,journal,periodical ethic operative pre method care medical nursing
 foundations of vertebrate form and function ,principles of animal physiology,book,animal comparative tierphysiologie physiology principle
 terrorism in a globalised world ,"making jihadis, waging jihad: transnational and local dimensions of the isis phenomenon in indonesia and malaysia",article,isi l wag b make malaysia local h jihadis k dimension c r indonesia jihad phenomenon transnational e
 wellbeing ,american journal of hospice and palliative medicine,journal,medicine periodical american journal palliative hospice terminal hospice treatment care
 wellbeing ,healthy and active ageing: social capital in health promotion,article,checked health active healthy social capital library inequality age promotion environmental community
 wellbeing ,journal of public health policy,journal,periodical journal health policy public
 wellbeing ,journal of tourism insights,journal,periodical tourism industry journal insight hospitality
 advanced criminal law ,ohio state journal of criminal law,journal,united periodical state journal ohio state criminal law
 understanding religion in australian society ,non-violence in peace & war,book,government 1919 1947 1869 1948 war india politics gandhi mahatma peace world 1939 violence non 1945
 contract law ,"law reports, appeal cases (third series)",journal,third appeal case digest ontario report etc series canada law
 communication skills for postgraduate study ,state of the world 2013: is sustainability still possible?,book,sustainability sustainable 2013 development state hazard management water governance possible natural policy world still
 business of freelancing ,governance directions,journal,governance direction
 credit and lending decisions ,financial institutions management: a risk management approach,book,united industry state service management financial institution risk approach
" agricultural markets, economics and policy ",misthinking globalisation: twentieth-century paradigms and twenty first-century challenges,article,misthinking century first paradigm twentieth twenty challenge globalisation
 travel and tourism in society ,journal of teaching in travel & tourism,journal,high periodical tourism teach journal travel research study
 travel and tourism in society ,touring cultures: transformations of travel and theory,book,trade tourism cultural travel tour transformation tourist policy theory culture
 women in asian societies ,the indonesian marriage law and its implementing regulation,article,reform australia regulation indonesian marriage law implement
 metaphors of mind ,critique of pure reason (abridged),book,knowledge abridge reason critique pure theory causation
 understanding international politics ,global politics: a new introduction,book,geopolitics introduction politics new world geopolitik global
 introduction to sustainable development ,the skeptical environmentalist: measuring the real state of the world,book,pollution real ecology environmentalist change measure skeptical state world human global environmental
 japanese 3 ,j?ky? e no tobira: kontentsu to maruchimedia de manabu nihongo = tobira : gateway to advanced japanese learning through content and multimedia,book,content j japanese ky de kontentsu e tobira multimedia learn gateway advanced maruchimedia manabu nihongo
 counselling adults ,journal of youth and adolescence,journal,periodical united state journal youth adolescence
 counselling adults ,teaching of psychology,journal,periodical teach onderwijsmethoden psychologie psychology study
 counselling adults ,health psychology,book,medicine health psychology sick clinical psychosomatic
" community, policy and change ","hope in the dark: untold histories, wild possibilities",book,wild dark action change history possibility social untold hope
 organisation of work ,images of organization,book,behavior image organizational management organization
 public relations in society ,reconceptualising public relations in australia: a historical and social re-analysis,article,reconceptualising relation celebration historical australia social day public analysis
 introduction to radio ,the broadcast voice,book,announce voice broadcasting broadcast radio public speak
 counselling children and adolescents ,dulwich centre newsletter.,journal,newsletter psychotherapy periodical dulwich family centre
 performance and creative arts ,"back to back theatre: performance, politics, visibility",book,visibility performance theatre politics art disability back people australia geelong perform vic
 teaching health ,identity as an analytic lens for research in education,article,lens education identity mathematics analytic 2600 3304 research
 professional internship in business ,journal of workplace learning,journal,learn workplace journal
 gender in asian societies ,gender-sensitive & feminist methodologies : a handbook for health and social researchers,book,woman researcher feminist methodology health methodology gender study social sensitive theory handbook
 web design ,convert!: designing web sites to increase traffic and conversion,book,conversion site traffic electronic design increase internet marketing convert web advertising commerce
 veterinary structure and function i ,wests respiratory physiology: the essentials,book,physiological respiration phenomenon physiology essential west respiratory
" anthropology, society and culture ",comparative studies in society and history,journal,periodical science comparative society study history social
 indigenous sustainability ,"flammable australia: fire regimes, biodiversity and ecosystems in a changing world",book,change ecosystem ecology flammable regime fire australia biodiversity fire world aspect environmental forest
 organisation development and change ,kim and mauborgne creating new market space,article,space create kim product segmentation new market mauborgne
 strategic communication ,communicating as professionals,book,communication science professional communicate textbook management
 practical methods of instruction for secondary school science and mathematics ,should there be a three-strikes rule against pure discovery learning?,article,periodical qn charleston learn pure australia building three rule discovery u strike
 foundations of effective leadership ,the practice of adaptive leadership: tools and tactics for changing your organization and the world,book,organisationswandel tactic change organizational change tool adaptive world leadership practice organization
 foundations of effective leadership ,in praise of the incomplete leader,article,activity praise john incomplete leader minister prime biography howard political
 learners and learning environments ,educational psychology: constructing learning,book,child educational construct development psychology learn
 communication project ,"demonstrating effectiveness in public relations: goals, objectives, and evaluation",article,effectiveness relation goal demonstrate exoffenders criminal public evaluation objective
 communication project ,prweb newswire,journal,prweb newswire
 communication project ,create enduring client relationships,article,legal endure profession client create relationship lawyering law practice
 business in society ,journal of australian political economy,journal,periodical journal economy politics australia australian political government
 comparative law ,digest of justinian,journal,digest justinian
 manager as a performance coach ,management review,journal,periodical united state personnel management review
 basic principles of taxation law ,australian taxation law,book,legislation australian taxation australia law
 basic principles of taxation law ,australian tax,book,case legislation australian australia income law tax
 paul ,journal of biblical literature,journal,periodical literature journal riodiques biblical bible pe
 nursing management of chronic illness ,sociology of health & illness,journal,medicine periodical sociology health illness social medical
 the second world war in europe ,"writing the siege of leningrad: womens diaries, memoirs, and documentary prose",book,woman memoir leningrad petersburg federation siege europe woman prose russia diary st war write history documentary 1941 1944 western
 the second world war in europe ,a war to be won: fighting the second world war,book,second war modern century 20th mondiale fight guerre history world 1939 1945
" corruption, anti-corruption and its discontents ","crime, law and social change",journal,periodical crime change droit riodiques social criminology law pe
 water and earth science ,water and earth science (env281),book,science water env281 earth
 water and earth science ,soils: their properties and management,book,classification soil composition management new wale soil property south
 policing and crime prevention ,environmental criminology and crime analysis,book,crime psychology criminology criminal environmental analysis
 complexities of health and illness across the lifespan 1 ,the journal for nurse practitioners,journal,periodical journal practitioner nurse
 accounting theory and accountability ,financial accounting theory,book,accounting teach studier undervisning och financial theory study redovisning
 principles and processes of interventions ,the psychologist,journal,periodical british science society psychology psychological psychologist
 principles and processes of interventions ,the scientist practitioner: research and accountability in clinical and educational settings,book,setting ethic educational psychology professional scientist research practitioner clinical accountability
 people and practice ,dwellers in the land: the bioregional vision,book,dweller science land ecology vision technology civilization social human aspect bioregional
 trusts ,equity and trusts in australia,book,equity trust australia trustee
 leading the engaged enterprise ,making sense of sensemaking: the critical sensemaking approach,article,sense telemedicine sensemaking health work make critical approach sensory digital
 knowledge management and organisational learning ,how organizations learn,book,organization learn training management corporation employee
 environmental policy and law ,columbia law review,journal,york periodical state review new review columbia law
 overseas aid and international development ,the yellow mans burden: chinese migrants on a civilizing mission,article,infrastructure chinese migrant burden economics development man asia mission yellow civilize community
 overseas aid and international development ,securing the majority: living through uncertainty in jakarta,article,urban practice living economic uncertainty jakarta thailand change secure majority
 the innovators mindset ,the serious need for play,article,n l need u h play c serious g e p
 teaching senior secondary english ,the teachers soul and the terrors of performativity,article,interpretation literature commentary teacher soul opinion news terror criticism white australian performativity patrick
 personality and performance ,human nature,journal,music musician nature human australian
 web metrics ,"big data, big questions| the big data divide",article,privacy divide question mining data big
 managing in a health care environment ,introduction to health care management,book,service health cost introduction management administration leadership care
 advanced research in the arts ,journal of research administration,journal,periodical business journal management general research administration
 the developing mind ,fluid intelligence and neural efficiency: effects of task complexity and sex,article,efficiency fluid l task neural b h effect k sex c r intelligence complexity e
 work and well-being ,"coaching: an international journal of theory, research and practice",journal,journal coach research theory international practice
 evidence based nursing practice ,"british journal of nursing (br j nurs),",journal,nurs j british nurse journal br care nursing
 teaching english years 7-10 ,should silent reading feature in a secondary school english programme? west australian students perspectives on silent reading,article,silent english feature [ west ] perspective reading australian student programme aliteracy educational rstdpub method secondary school
 women in asian societies (oua) ,patriarchy and socialist revolution in china,book,1970 revolution china condition socialist patriarchy social
 women in asian societies (oua) ,indonesias family planning programme : swept aside in the deluge?,article,programme deluge indonesia planning swept aside intervention creative poetry family prose
 dynamics of cultural diversity in the workplace and the community ,journal of cross-cultural psychology,journal,periodical cultural journal ethnopsychology psychology comparison cross
 dynamics of cultural diversity in the workplace and the community ,academy of management learning & education,journal,periodical academy teach training management executive fo education retagsledning study learn
 academic learning skills ,the elements of reasoning,book,reason rhetoric teach element think critical study
" society, culture and ecology in asia ","healing powers and modernity: traditional medicine, shamanism, and science in asian societies",book,medicine science modernity power shamanism society heal asia social traditional asian
 organisational behaviour and management ,journal of management history,journal,periodical journal management history histoire administration public
 overseas aid and international development (oua) ,china in africa: challenging us global hegemony,article,foreign relation africa china challenge hegemony union u global european country international
 democracy in doubt ,british journal of political science,journal,periodical british science journal wetenschappen riodiques politieke politique political pe
 democracy in doubt ,political theory,journal,periodical science theory political government
 media governance and globalisation ,media regulation: governance and the interest of citizens and consumers,book,law mass right reply consumer legislation britain governance regulation interest great citizen medium
 campaign management ,the strategic response: an introduction to non-profit communication. [paper in special issue: the third sector and communication.],article,paper communication sector charity introduction [ issue ] non activism relation third response strategic special e public profit
 macroeconomics b ,"modern macroeconomics: its origins, development and current state",book,macroeconomics modern keynesian comparative origin economics development state current
 macroeconomics b ,strategic marketing,book,strategic marketing management make study case decision
 general physics ,conceptual physics fundamentals,book,fundamental textbook physic conceptual
 issues and crisis management ,journal of communication,journal,periodical communication communication journal methodology communicatie research
 a wicked problem ,"contemporary politics in australia: theories, practices and issues",book,practice science politics contemporary issue australia theory political government
 approaches to writing and reading ,creative writing : a workbook with readings,book,skill discipline composition write manual reading etc workbook creative reference language art handbook
 advanced research in the arts (oua) ,the power of feedback: 35 principles for turning feedback from others into personal and professional change,book,communication 35 others turn personal feedback change psychology principle organizational organization professional power
 introduction to community development ,"schools, communities and social inclusion",book,sociology educational change community inclusion australia social school school community
introduction to mental health issues,international journal for the advancement of counselling,journal,periodical journal riodiques education counsel advancement international counsel pe
radiographic science and practice,the american journal of sports medicine,journal,medicine periodical american journal injury sport
childrens literature a comparative study,harry potter and the prisoner of azkaban,book,potter wizard azkaban witchcraft fiction juvenile hogwarts prisoner harry magic imaginary wizardry school organization
the idea of travel global perspectives,imperial eyes: travel writing and transculturation,book,africa relation latin eye travel transculturation write imperial description america europe
business strategy,strategic management: creating competitive advantages,book,strategic advantage create planning strategisches management competitive
marketing theory and practice,competitive advantage: creating and sustaining superior performance,book,industrial create superior performance management wettbewerb competitive advantage sustain competition
transition to practice,mental health in australia: collaborative community practice,book,service health collaborative australia practice mental community
psychology a,journal of applied school psychology,journal,periodical special journal psychology education apply school
management ethics and corporate governance,business ethics: managing corporate citizenship and sustainability in the age of globalization,book,sustainability business ethic society manage europa citizenship globalization veloppement corporate age durable de
emergency nursing,medicine,journal,medicine periodical general
creative development for children,delivering authentic arts education,book,high teach deliver student authentic training australia education teacher art study art
english education in the secondary years a,cambridge journal of education,journal,periodical teach journal britain training education cambridge teacher great study
political psychology,proceedings of the royal society b: biological sciences,journal,biological periodical science science society proceeding b mathematics royal
media and culture,new media: an introduction,book,mass introduction new social aspect medium influence political
the public sphere,the media and modernity: a social theory of the media,book,communication mass modernity social theory aspect medium massenmedien
foundations of finance,"accounting, organizations and society",journal,periodical accounting society organization social aspect
lifestyle medicine and professional practice,canadian family physician,journal,medicine periodical canadian physician canada family
consumer behaviour,advances in consumer research,journal,behavior periodical consommateurs advance riodiques consumentenonderzoek research consumer pe
introduction to lifestyle medicine,the journal of nutrition,journal,periodical nutrition journal diet
research for social work,children and youth services review,journal,child periodical service work youth social review
local government,climatic change,journal,periodical climatology change change climatic
local government,local government studies,journal,locale periodical britain study administration great local government
teaching the gifted,australasian journal of gifted education,journal,child periodical australasia special journal gift australasian australia education
care management and leadership,leadership & nursing: contemporary perspectives,book,contemporary management australia perspective leadership nursing
preoperative assessment and planning,aorn journal,journal,periodical journal aorn geneeskunde room operating chirurgie nursing
professional placement,asia pacific media educator,journal,periodical communication teach mass pacific educator asia area study medium
"social work organisations, leadership and management",journal of social work,journal,periodical journal service health service work social community
stakeholder engagement,research policy,journal,industrial periodical management policy research
sensory motor assessments and interventions,ajot: american journal of occupational therapy,journal,n journal therapy l u h c ajot american r occupational e p
ocean change biology,ices journal of marine science,journal,periodical journal science marine fish ice fishery ocean
healthcare professional portfolio part a,teaching and learning in nursing,journal,associate periodical teach re degree riodiques e learn ducation infirmie pe nursing
"peace, war and international politics",international political sociology,journal,relation periodical sociology international political
developing a professional portfolio part b,asia-pacific journal of teacher education,journal,periodical australasia journal pacific training asia education teacher area teacher
principles of international business,multinational business review,journal,enterprise periodical business accounting comparative review multinational international
introduction to science for health professions,evidence-based practice across the health professions,book,medicine across health base make practice profession decision evidence clinical
"australia, asia and the world",metro magazine,journal,metro periodical line magazine bus bus
marketing (online),marketing review,journal,marketing periodical review research
entrepreneurship and marketing (online),360 the ashridge journal,journal,360 ashridge n journal r l c g e p
allied health honours seminar ii,a students guide to methodology: justifying enquiry,book,student science enquiry methodology manual etc education social guide research justify handbook
allied health honours seminar ii,realistic evaluation,book,realistic programme action program social research e valuation evaluation de
strategic marketing of destinations and hotels,strategic marketing in tourism services,book,strategic tourism planning service marketing
mobility and personal care occupations,occupational therapy: practice skills for physical dysfunction,book,physical skill therapy rehabilitation disability occupational people dysfunction practice
communications and cultures in the global era,international journal of conflict management,journal,periodical journal conflict conflits management riodiques social diplomatic negotiation sociaux international dispute pe
corporate social responsibility and business ethics,business strategy and the environment,journal,industrial periodical business environment management industry aspect environmental strategy
medical radiations science,british medical journal,journal,medicine british journal decine sume riodiques analytiques medical pe
the ethnomusicology of improvisation,critical inquiry,journal,inquiry periodical history critical art theory
contemporary media theory,audience analysis,book,public mass dia audience audience medium analysis publieksonderzoek
money market dealing,jassa : the finsia journal of applied finance,journal,finsia journal finance jassa apply
academic writing,the english journal,journal,philology periodical teach journal english language secondary study
mental health practice,frontiers in psychology,journal,cognitive periodical science psychology frontier
comparative cyberlaw,american journal of comparative law,journal,periodical compare american journal comparative droit law rechtsvergelijking
childrens literature a comparative study,my place,book,australian 18 january condition place western sally australia social aboriginal morgan 1951 biography
research and therapeutic interventions in counselling psychology,cognitive behavior therapy: basics and beyond,book,cognitive behavior therapy kognitive method basic psychotherapie beyond
sociology of deviance,australian and new zealand journal of criminology,journal,periodical journal zealand criminology australia new australian
strategic management,contemporary strategic management: an australasian perspective,book,strategic australasia business perspective planning contemporary management australasian
the language game why do we talk the way we do?,the cambridge encyclopedia of language,book,linguistics encyclopedia dictionary language cambridge language
managing employee relations,flinders journal of law reform,journal,reform law journal flinders
psychological assessment and intervention,journal of pediatric psychology,journal,child periodical journal pediatric psychology clinical
teacher as a professional,british educational research journal,journal,periodical british journal educational britain education research great
sociocultural foundations of health and physical education,"asia-pacific journal of health, sport & physical education",journal,periodical physical journal pacific health training sport australia education asia
introduction to film studies,film sound: theory and practice,book,reproduction sound enregistrement film son et theory practice geluidsfilms
"advanced research seminar in tourism, hospitality and events",surviving your thesis,book,high e s survive dissertation academic crits et miques education acade thesis
criminal process,criminal law and philosophy,journal,periodical philosophy criminal strafrecht law
us history from reconstruction to globalization,cinema journal,journal,periodical journal film picture motion cinema
writing lives,writing creative nonfiction: instruction and insights from teachers of the associated writing programs,book,high literature write program creative nonfiction education instruction teacher insight associate authorship prose
"learners, teachers and pedagogies",intervention in school and clinic,journal,periodical child disability riodiques pe handicape education clinic enfants special mentaux intervention e ducation school
evidencebased practice,bmc medical research methodology,journal,medicine periodical service health methodology method general research medical bmc
"mental health in community, nongovernment and primary health settings",community mental health journal,journal,periodical journal service health service social mental community
hot topics feature journalism,the daily miracle: an introduction to journalism,book,miracle introduction australia daily journalism journalisme
industry research project,qualitative research from start to finish,book,science finish qualitative methodology start social research
managing information systems,information technology management: a strategic approach,book,n l h management technology approach c strategic r g f e information
evaluation of occupational therapy programs,research methods for the behavioral and social sciences,book,science methodology psychology social method research behavioral
leading professional learning,leading and managing,journal,organizational climate manage administrator leader lead
applied ethics and sustainability,moral issues in business,book,business moral ethic issue study social responsibility case
local government,urban policy and research,journal,urban periodical planning zealand city australia new policy research
food and beverage operations,the journal of popular culture,journal,periodical journal popular popkultur culture
critical literature review i,harvard educational review,journal,periodical educational riodiques education onderwijs harvard review e ducation pe
indigenous knowledge,"listen to the people, listen to the land",book,australian land tenure resource listen people management cox aboriginal natural penny
human resource management,strategic hr review,journal,strategic hr review
social work foundations for practice,clinical social work journal,journal,periodical journal service work social psychiatric clinical
contemporary music styles,new literary history,journal,periodical literature american literary english history new criticism
contemporary australian indigenous issues,elders: wisdom from australias indigenous leaders,book,ceremony australian elder indigenous custom australia social aboriginal leader wisdom family rite life
health research methodology,ethics & behavior,journal,behavior periodical professional ethic
"hospitality history, politics and culture",hospitality: a social lens,book,relation tourism industry lens social culture public hospitality
 overseas aid and international development (oua) ,reviewing the world,article,united library electronic state academic development world collection review publishing
 virtual environments for games and simulations ,core techniques and algorithms in game programming,book,program algorithm game technique game core computer
 practical methods of instruction ,learning to teach in higher education,book,high teach britain college study australia education case great teach learn
 the impact on patient safety ,nursing in critical care,journal,periodical nurse critical intensive care instruction nursing
 preparing for professional community practice (oua) ,human rights from below: achieving rights through community development,book,achieve right development social human aspect community
 property law b ,introduction to property law,book,real land tenure introduction property legislation australia law
 consulting and freelancing ,"servicing the media: freelancing, teleworking and enterprising careers",article,freelance checked teleworking consumer enterprising career library service medium
 wellbeing ,mindfulness and its role in physical and psychological health,article,physical meditation science health role psychological mindfulness research aspect
 wellbeing ,review and evaluation of mindfulness-based iphone apps,article,stress health base review reduction apps mindfulness iphone evaluation mobile
 wellbeing ,"health and wellbeing naturally: contact with nature in health promotion for targeted individuals, communities and populations",article,nature contact wellbeing health naturally community individual promotion population target
 understanding religion in australian society ,believing in australia: a cultural history of religions,book,cultural 1995 religion godsdienst australia 1780 believe history geschichte religion
 developing strategic intelligence ,strategic direction,journal,strategic periodical planning direction riodiques publication pe
 women in asian societies ,re-imaging japanese women,book,woman japan image employment japanese housewife
 women in asian societies ,"sites of desire, economies of pleasure: sexualities in asia and the pacific",book,sexuelle desire vie sexuality ethnologie site asia gion coutumes pacific economy pacifique et moeurs asie pleasure
 women in asian societies ,letters of the nun eshinni,book,japan 1268 1182 correspondence ni letter eshinni 1224 buddhist 1283 priest eshin nun kakushin spouse
 women in asian societies ,canberra anthropology,journal,anthropology ethnology periodical canberra
 babies and toddlers growing and learning ,emerging: child development in the first three years,book,child first year development emerge parent three rear
 contract law ,australian law reports,journal,digest report australian etc australia law
 english in the primary curriculum ,australian journal of teacher education (online),journal,online journal education australian teacher
" agricultural markets, economics and policy ",australian economic history review,journal,periodical economic condition australia history review australian
 clinical governance ,enhancing patient care: a practical guide to improving quality and safety in hospitals,book,safety patient practical guide improve quality hospital patient comparison overseas australia care hospital health enhance control
 transitions to post carbon society ,environmental values,journal,periodical economic conservation protection value policy natural aspect environmental resource
 web analytics ,productive measures: culture and measurement in the context of everyday neoliberalism,article,neoliberalism science everyday measurement measure productive research culture context evaluation analysis
 web analytics ,the like economy: social buttons and the data-intensive web,article,n l u economy intensive web c like button r social data e p
 australian indigenous education ,introductory indigenous studies in education: the importance of knowing,book,australian manner teach indigenous importance custom study education aboriginal tertiary study know introductory
 public relations in society ,"public relations, society & culture: theoretical and empirical explorations",book,relation business exploration society theoretical social empirical culture research public aspect
 teaching senior secondary drama ,"encyclopedia of acting techniques : illustrated instruction, examples and advice for improving acting techniques and stage presence - from tragedy to comedy, epic to farce",book,advice encyclopedia farce act improve tragedy stage comedy epic illustrate technique example instruction technique presence
 early childhood learning environments ,creating environments for learning: birth to age eight,book,birth childhood create activity early environment program classroom lernpsychologie education eight age learn center
 trauma counselling ,journal of traumatic stress,journal,stress periodical disorder journal post disorder traumatic
 case conceptualisation and assessment in counselling ,case conceptualization and treatment planning: integrating theory with clinical practice,book,psychotherapy theory planning formulation integrate therapeutic differential method case psychiatry conceptualization clinical treatment practice
 understanding teachers work ,secondary schooling in a changing world,book,change innovation educational change technological effect australia education world secondary school
 media governance and the public sphere ,understanding foucault: a critical introduction,book,century 20th philosophy introduction foucault french critical 1926 understand michel 1984
 counselling children and adolescents ,clinical handbook of couple therapy,book,handbook psychotherapy couple therapy manual etc method handbook marital clinical
 environmental assessment and management ,society & natural resources,journal,periodical science sociology society social natural resource
 gender in asian societies ,a street-car named bundo kandueng,article,street name kandueng bundo car
 gender in asian societies ,the japanese woman: traditional image and changing reality,book,japan woman change condition image reality japanese social traditional woman 1945
 veterinary structure and function i ,"fluid, electrolyte, and acid-base disorders in small animal practice",book,animal disorder dog base therapy veterinary fluid disease acid practice cat small treatment electrolyte
 medical immunology and molecular genetics ,immunology: a short course,book,course allergy immunity immunology short
 environmental monitoring ,introductory digital image processing: a remote sensing perspective,book,image sense remote traitement perspective image nume processing technique riques introductory digital
 factual production ,television production handbook,book,direction manual etc television production handbook handbook
 wellbeing (oua) ,international journal of qualitative studies on health and well-being,journal,periodical journal well qualitative health methodology study research international
 wellbeing (oua) ,aboriginal australians experience of social capital and its relevance to health and wellbeing in urban settings,article,urban australian setting experience wellbeing health relevance social aboriginal capital
 employment relations law ,the modern contract of employment,book,industrial relation law modern employment legislation labor australia contract
 community development theory and practice ,rules for radicals: a practical primer for realistic radicals,book,radical united realistic state practical primer rule participation organization political community radicalism
 storytelling in australia ,a companion to australian aboriginal literature,book,literature history aboriginal author criticism literatur australian companion
 work and well-being ,human error: models and management,article,model management human error
 policing and crime prevention ,journal of experimental criminology,journal,periodical journal criminology criminal administration justice experimental
 complexities of health and illness across the lifespan 1 ,international emergency nursing,journal,periodical emergency research international nursing
" culture, communities and sustainability in asia ",victims of progress,book,people victim conflict indigenous change social culture progress
 effective leadership ,building your companys vision,article,company vision building
 developing research skills and methods ,"learning, media and technology",journal,audiovisuelles te vision learn unterrichtsmittel le technology riodiques education television e en medium ducation pe
 leading the engaged enterprise ,holding environments at work,article,industrial periodical environment work personnel psychology management australia hold work class
" sustainability, ecology and communities ",believing cassandra an optimist looks at a pessimists world,book,pessimist ecology optimist protection believe look policy human cassandra world environmental
 experimental ,vacuum technology,book,technology vacuum
 the innovators mindset ,fostering creativity: a diagnostic approach for higher education and organizations,book,high university teach aim organization think college creative foster creativity diagnostic education college approach objective
 renewable energy systems engineering ,photovoltaics: system design and practice,book,photovoltaic construction photovoltaics generation standard system design system practice power
 personality and performance ,journal of career assessment,journal,orientation periodical journal professionnelle assessment guidance riodiques career vocational pe
 web metrics ,compromised data: from social media to big data,book,online data social big compromise medium network
 communication skills for undergraduate study ,public health,journal,health public periodical
 principles of wildlife health ,the wildlife techniques manual,book,habitat technique manual technique etc management wildlife research handbook manual improvement
 trusts ,equity and trusts: commentary and materials,book,equity trust commentary case australia material trustee
 research for teaching ,educational action research,journal,periodical science action educational recherche riodiques education sociales research pe
 women in asian societies (oua) ,womens work in rural china: change and continuity in an era of reform,book,woman reform rural china employment condition work change continuity social era woman
 women in asian societies (oua) ,"the more, the merrier",article,business merrier international
 women in asian societies (oua) ,"one day in china, may 21, 1936",book,1912 1949 china 1936 condition may 21 custom 1927 social day one life
 women in asian societies (oua) ,woman and islam,article,islam woman
 managing in a health care environment ,leadership & management in healthcare,book,service health management healthcare policy administration leadership
 the developing mind ,cerebral cortex,journal,hirnrinde zeitschrift cerebral gro cortex
 professional practice and organisational consulting ,handbook of organizational consultation,book,consultant business organizational consultation manual etc handbook handbook
 protected area management and planning ,freshwater biology,journal,freshwater periodical limnologie biology
 transformations in the global order ,cambridge review of international affairs,journal,relation periodical politics cambridge review world international law affair
" society, culture and ecology in asia ",stone age economics,book,anthropology economic stone economics wirtschaftssystem age
 media governance and globalisation ,digital journalism,journal,periodical online medium journalism digital
 international management ,international business and multinational enterprises,book,enterprise business management study multinational case international
 advanced research in the arts (oua) ,project management for non-project managers,book,strategic effectiveness manager organizational planning project management non
 wildlife medicine ,medicine of australian mammals,book,medicine mammal veterinary australia australian
media and culture,media international australia incorporating culture and policy,journal,periodical communication mass australia social culture incorporate policy aspect medium international
integrated nursing practice,jona: the journal of nursing administration,journal,periodical journal service jona administration organization nursing
indigenous perspectives on teaching and learning,aboriginal and torres strait islander education: an introduction for the teaching profession,book,teach islander introduction training profession torres australia education aboriginal teacher study australian strait
ecological applications,hydrobiologia,journal,periodical hydrobiologia biology freshwater marine aquatic
sociologies of design,design issues,journal,industrial architectural periodical issue design
psychological assessment and intervention,archives of neurology,journal,periodical neurology neurologie riodiques pe archive
marketing theory and practice,introduction to marketing: theory and practice,book,k n r introduction g marketing e theory practice
video games industry and culture,journal of gaming & virtual worlds,journal,periodical electronic journal game virtual game psychological social aspect evaluation world
contemporary issues in asia,economic and political weekly,journal,1947 periodical weekly economic condition india politics social political government
medicine,clinical examination: a systematic guide to physical diagnosis,book,systematic physical diagnosis guide method clinical examination
leadership in social work and human services,social work management and leadership: managing complexity with creativity,book,service manage work complexity management social creativity administration gestion leadership
contemporary nursing practice,drugs,journal,drug periodical therapy therapeutic drug use
the rise and fall of nazi germany,weimar germany: promise and tragedy,book,century promise 20th weimar tragedy 1918 civilization history 1933 germany
hot topics feature journalism,"damned lies and statistics: untangling numbers from the media, politicians, and activists",book,damn problem indicator number statistic statistical sociology lie politician social method activist untangle medium
swallowing across the lifespan,the journal of pediatrics,journal,periodical online publikation journal pediatrics kindergeneeskunde
economics for decision making,business review weekly: brw.,journal,brw business periodical weekly economic condition australia review commerce
doing cultural studies,understanding foucault,book,century 20th philosophy foucault french 1926 understand michel 1984
principles and practice of clinical accountability,griffith law review,journal,periodical australia review griffith law
leadership and advocacy in early childhood,australian journal of early childhood,journal,periodical child childhood journal early development preschool australia education australian
understanding the business environment,women in management review,journal,woman periodical businesswoman management executive review
food science,food & nutrition: food and health systems in australia and new zealand,book,nutrition health food zealand new australia system
uthern cross unistart,telematics and informatics,journal,periodical telecatics network computer data informatics system telecommunication telematics
design management and communication,learning for innovation in technology education,book,congress educational change technology australia education innovation learn teacher
exercise and musculoskeletal health,international journal of therapy & rehabilitation,journal,periodical physical journal therapy rehabilitation therapeutic international
allied health honours seminar ii,efficient and effective research: a toolkit for research students and developing researchers,book,efficient student effective teach toolkit develop academic researcher write methodology research study
addiction and aboriginal communities,drug and alcohol review,journal,prevention periodical alcohol abuse review alcoholism drug treatment
visual communication and design,designing brand identity: an essential guide for the whole branding team,book,team product design branding essential brand marketing guide identity whole advertising name
entrepreneurship in tourism and hospitality,australian small business & investing.,journal,business periodical australian management australia invest investment small
 overseas aid and international development (oua) ,the anthropology of development and globalization: from classical political economy to contemporary neoliberalism,book,anthropology neoliberalism cultural economy classical contemporary development fusion globalization political
