COURSENAME,COMBINED_TITLE,RESOURCE_TYPE,SUBJECTS
travel and tourism in society,tourism and indigenous peoples issues and implications,book,issue identity ethnic tourism social relation indigenous people implication cultural aspect
travel and tourism in society,journal of travel research,journal,journal research travel periodical voyage
travel and tourism in society,when enoughs enough the natives are restless in old niagara,article,niagara restless old news opinion commentary enough native interest general
travel and tourism in society,bridging out nesting afield powering a new platform,article,world 3d virtual platform power environment new afield bridge repurposing nesting
travel and tourism in society,the journal of tourism studies,journal,journal tourism study periodical australia
travel and tourism in society,a guide to learning independently,book,handbooks manual guide study skill etc student independently college learn orientation
travel and tourism in society,tourism economic physical and social impacts,book,impact tourist physical trade tourism social tourisme environmental aspect economic
travel and tourism in society,the tourist a new theory of the leisure class,book,civilization tourist tourism new leisure class theory modern
travel and tourism in society,representations of international tourism in the social sciences sun sex sights savings and servility,article,research representation tourism environment analysis international social sun anthropology saving servility sex science archeology folklore sight
travel and tourism in society,annual review of anthropology,journal,riodiques annual review anthropology periodical pe anthropologie
true stories video journalism,media journalism new approaches to theory and practice,book,high teach journalism new mass study medium approach theory practice philosophy
true stories video journalism,the guardian,journal,guardian great english 1702 periodical century britain politics government 18th essay 1714
true stories video journalism,australian broadcast journalism,book,australian broadcast journalism journalist study radio case australia
true stories video journalism,news as it happens an introduction to journalism,book,law journalism news happen authorship introduction australia legislation
true stories video journalism,producing videos a complete guide,book,produce guide direction complete record video videos recording production australia
true stories video journalism,columbia journalism review,journal,journalism mass review medium periodical columbia
true stories video journalism,the new york times,journal,state newspaper new united time york n county
twentiethcentury britain rule britannia to cool britannia,sydney law review,journal,law review periodical sydney australia
twentiethcentury britain rule britannia to cool britannia,university of new south wales law journal,journal,law wale riodiques droit journal new australie periodical south pe australia university
twentiethcentury britain rule britannia to cool britannia,nswlr new south wales law reports,journal,law wale nswlr new periodical south etc digest australia report
twentiethcentury britain rule britannia to cool britannia,journal of law and medicine,journal,law journal medical periodical jurisprudence ethic medicine australia legislation
twentiethcentury britain rule britannia to cool britannia,melbourne university law review,journal,law review melbourne periodical australia university victoria
twentiethcentury britain rule britannia to cool britannia,law quarterly review,journal,law droit great ue ce review periodical britain quarterly
twentiethcentury britain rule britannia to cool britannia,vr victorian reports,journal,victorian vr report
twentiethcentury britain rule britannia to cool britannia,australian indigenous law reporter,journal,law status australian aboriginal legal indigenous periodical people etc reporter australia
twentiethcentury britain rule britannia to cool britannia,university of queensland law journal,journal,law journal periodical queensland australia university
twentiethcentury britain rule britannia to cool britannia,er english reports,journal,law er great english etc britain digest report
twentiethcentury britain rule britannia to cool britannia,nzlr new zealand law reports,journal,law zealand new nzlr etc digest report
twentiethcentury britain rule britannia to cool britannia,sr nsw the state reports new south wales,journal,law wale nsw state new periodical south etc digest sr report
twentiethcentury britain rule britannia to cool britannia,all er all england law reports,journal,law england er great etc britain digest report
twentiethcentury britain rule britannia to cool britannia,australian law journal,journal,law australian journal periodical etc digest australia report
twentiethcentury britain rule britannia to cool britannia,qd r queensland reports,journal,law journal australian qd r etc electronic queensland digest report
twentiethcentury britain rule britannia to cool britannia,australian property law journal,journal,law australian journal system periodical torrens australia property conveyancing
understanding children and childhood,children society,journal,social condition society periodical development child welfare
understanding children and childhood,current sociology,journal,periodical sociology current
understanding children and childhood,international journal of social research methodology,journal,journal research international social methodology
understanding children and childhood,an introduction to childhood studies,book,teach social study childhood development science child introduction
understanding children and childhood,journal of clinical child adolescent psychology,journal,journal clinical child psychology adolescent
understanding children and childhood,the journal of behavioral health services research,journal,journal service research administration health behavioral organization periodical mental
understanding children and childhood,australian educational researcher,journal,research australian educational education periodical australia researcher
understanding children and childhood,children youth and environments,journal,teenager youth environment periodical child
understanding children and childhood,children australia,journal,service periodical child welfare australia
understanding children and childhood,journal of youth studies,journal,journal relationship youth study periodical family employment
understanding children and childhood,childhood,journal,periodical childhood development child
understanding children and childhood,aslib proceedings,journal,aslib great library periodical britain science special proceeding
understanding children and childhood,sociology,journal,periodical sociology sociologie
understanding community,arena journal,journal,journal culture arena 1990 social condition periodical science aspect australia philosophy
understanding community,australian journal of social issues,journal,journal australian issue history social condition periodical australia
understanding community,ethnography,journal,ethnography ethnology sociology methodology periodical
understanding community,social self global culture an introduction to sociological ideas,book,culture sociology global ethnic sociological social relation condition idea self australia introduction
understanding community,urban policy and research,journal,research zealand urban city new periodical planning policy australia
understanding community,belonging in the rainbow region cultural perspectives on the nsw north coast,book,civilization conservation nsw north w environment forest rainbow coast perspective belong region cultural n
understanding community,global sociology,book,global sociology international relation cooperation
understanding community,sociology themes and perspectives,book,theme perspective soziologie sociology
understanding community,social alternatives,journal,alternative change social condition periodical australia
understanding community,the experience of middle australia the dark side of economic reform,book,adjustment 2001 dark side condition structural policy middle experience class reform australia economic
understanding community,quarterly essay,journal,condition social politics government essay quarterly australia
understanding community,community,book,miss montana community accident traffic fiction person
understanding community,journal of sociology,journal,journal sociology aboriginal islander society study human strait torres
understanding community,essentials of sociology a down to earth approach,book,approach earth essential sociology
understanding contemporary china,the china quarterly,journal,periodical china quarterly history
understanding contemporary china,journal of chinese political science,journal,journal social condition political periodical science chinese china
understanding contemporary china,new left review,journal,riodiques leave new review socialisme socialism periodical pe
understanding contemporary china,foreign affairs,journal,world bibliography international relation affair periodical century politics foreign 20th
understanding contemporary china,the china journal,journal,journal 1949 periodical politics government china
understanding contemporary china,international communication gazette,journal,riodiques dias journalism international mass gazette medium periodical communication pe
understanding contemporary china,communication politics culture,journal,culture social political periodical politics communication aspect
understanding contemporary china,asian studies review,journal,teach association asia review study periodical asian australia
understanding inclusion in learning communities,discourse studies in the cultural politics of education,journal,discourse study education periodical politics multicultural cultural culturelle politique
understanding inclusion in learning communities,teaching in inclusive school communities,book,inclusive teach school community progressive education mainstreaming special
understanding inclusion in learning communities,european journal of special needs education,journal,journal european education periodical europe need special
understanding inclusion in learning communities,cambridge journal of education,journal,journal teach teacher great study education periodical britain train cambridge
understanding inclusion in learning communities,the sage handbook of special education,book,manual education sage etc special handbook
understanding inclusion in learning communities,journal of educational and psychological consultation,journal,journal school educational consultation e spe ciale consultant psychology psychological ducation
understanding inclusion in learning communities,leading and managing,journal,climate lead organizational manage leader administrator
understanding inclusion in learning communities,journal of curriculum studies,journal,journal curriculum study education periodical planning
understanding inclusion in learning communities,journal of educational change,journal,journal school educational change organization periodical management
understanding international politics,core periphery and neo imperialist international relations,article,issue core ethnic imperialist international social relation racial study influence neo cultural aspect economic periphery
understanding international politics,survival,journal,military strategy periodical survival policy disarmament
understanding international politics,an introduction to international relations,book,foreign international relation introduction
understanding international politics,theories of international relations,book,theory international relation philosophy
understanding international politics,international studies quarterly,journal,world international relation study periodical politics quarterly
understanding international politics,international relations theory a critical introduction,book,international relation political introduction science theory critical philosophy
understanding international politics,the oxford handbook of international relations,book,world international relation oxford politics handbook
understanding international politics,global politics a new introduction,book,geopolitik world global new politics geopolitics introduction
understanding international politics,international affairs,journal,world international relation affair periodical politics
understanding international politics,the globalization of world politics an introduction to international relations,book,globalization world international relation politics introduction
understanding international politics,australian journal of politics and history,journal,journal australian history political periodical science politics government australia
understanding international politics,international security,journal,military riodiques militaire international security periodical nonproliferation pe policy politique nuclear
understanding international politics,introduction to international relations theories and approaches,book,international relation approach introduction internationale theory philosophy politik
understanding international politics,australian journal of international affairs,journal,journal australian international affair
understanding international politics,european journal of international relations,journal,journal world european international relation europe politics
understanding international politics,australian journal of political science,journal,journal australian political periodical science politics government
understanding international politics,international organization,journal,world international organization periodical politics
understanding international politics,on acting and knowing how pragmatism can advance international relations research and methodology,article,act research pragmatism international relation methodology know advance
understanding international politics,international relations of the asia pacific,journal,pacific asia international area relation periodical foreign
understanding international politics,foreign affairs,journal,world bibliography international relation affair periodical century politics foreign 20th
understanding international politics,journal of peace research,journal,journal research international relation periodical peace
understanding international politics,international relations theories discipline and diversity,book,research australian international relation theory diversity discipline
understanding international politics,world politics,journal,world international relation periodical politics
understanding international politics,contemporary southeast asia,journal,riodiques asie asia southeast du est contemporary periodical pe sud
understanding international politics,handbook of international relations,book,handbooks manual world international relation etc politics handbook
understanding international politics,the economist,journal,great economics history commerce economist periodical britain economic
understanding international politics,international relations theory the essentials,book,guide international relation study essential examination theory philosophy
understanding international politics,time,journal,world history news time periodical politics foreign
understanding international politics,understanding international relations,book,understand international relation treaty internacionales relaciones
understanding international politics,global change peace security,journal,world change global international relation periodical peace politics peaceful 1989 security
understanding international politics,critical perspectives on culture and globalisation the intellectual legacy of ali mazrui,book,mazrui interpretation intellectual culture criticism amin legacy social study globalisation ali africa life science perspective al critical regional
understanding international politics,popular dissent human agency and global politics,book,global international dissent relation demonstration popular human resistance politics government agency
understanding international politics oua,critical perspectives on culture and globalisation the intellectual legacy of ali mazrui,book,mazrui interpretation intellectual culture criticism amin legacy social study globalisation ali africa life science perspective al critical regional
understanding international politics oua,core periphery and neo imperialist international relations,article,issue core ethnic imperialist international social relation racial study influence neo cultural aspect economic periphery
understanding international politics oua,an introduction to international relations,book,foreign international relation introduction
understanding international politics oua,on acting and knowing how pragmatism can advance international relations research and methodology,article,act research pragmatism international relation methodology know advance
understanding international politics oua,european journal of international relations,journal,journal world european international relation europe politics
understanding international politics oua,theories of international relations,book,theory international relation philosophy
understanding international politics oua,international relations theory the essentials,book,guide international relation study essential examination theory philosophy
understanding international politics oua,international relations theory a critical introduction,book,international relation political introduction science theory critical philosophy
understanding international politics oua,popular dissent human agency and global politics,book,global international dissent relation demonstration popular human resistance politics government agency
understanding international politics oua,international organization,journal,world international organization periodical politics
understanding international politics oua,the globalization of world politics an introduction to international relations,book,globalization world international relation politics introduction
understanding international politics oua,understanding international relations,book,understand international relation treaty internacionales relaciones
understanding international politics oua,introduction to international relations theories and approaches,book,international relation approach introduction internationale theory philosophy politik
understanding international politics oua,australian journal of international affairs,journal,journal australian international affair
understanding international politics oua,the oxford handbook of international relations,book,world international relation oxford politics handbook
understanding international politics oua,global politics a new introduction,book,geopolitik world global new politics geopolitics introduction
understanding international politics oua,international studies quarterly,journal,world international relation study periodical politics quarterly
understanding international politics oua,handbook of international relations,book,handbooks manual world international relation etc politics handbook
understanding international politics oua,international relations theories discipline and diversity,book,research australian international relation theory diversity discipline
understanding religion in australian society,islam in australia,book,doctrine muslim australia islam
understanding religion in australian society,culture and religion,journal,periodical culture religion
understanding religion in australian society,critical terms for religious studies,book,religious study terminology term critical religion
understanding religion in australian society,the holy bible containing the old and new testaments new revised standard version,book,old new bible holy revise standard version contain testament
understanding religion in australian society,marx on religion,book,communism literature marx marxism controversial religion
understanding religion in australian society,social compass,journal,riodiques sociology compass social sociologie periodical religieuse pe religion
understanding religion in australian society,on glocalization or globalization for some localization for some others,article,glocalization globalization tourism others poverty territoriality localization
understanding religion in australian society,believing in australia a cultural history of religions,book,geschichte history godsdienst 1995 1780 cultural believe australia religion
understanding religion in australian society,from islamophobia to westophobia the long road to radical islamism,article,long islamism road radical westophobia islamophobia
understanding religion in australian society,in the goofy parking lot growth churches as a novel religious form for late capitalism,article,lot religious form gospel ninian park capitalism church goofy smart late novel prosperity growth
understanding religion in australian society,journal of asian security and international affairs,journal,journal asia international relation 1945 affair periodical foreign asian security diplomatic
understanding religion in australian society,before religion a history of a modern concept,book,australian history kursbok modern umu concept religion
understanding religion in australian society,edge of the sacred transformation in australia,book,australian religion literature geography sacred transformation australia edge psychiatry
understanding religion in australian society,a secular age,book,secular secularism culture kultur och age religion
understanding religion in australian society,non violence in peace war,book,1947 1948 world 1869 gandhi 1945 1919 mahatma peace india non politics war government violence 1939
understanding religion in australian society,the message of the qur n the full account of the revealed arabic text accompanied by parallel transliteration,book,parallel account transliteration qur reveal commentary koran arabic text message n full accompany
understanding religion in australian society,the heretical imperative contemporary possibilities of religious affirmation,book,religious heretical contemporary possibility affirmation experience theology imperative religion
understanding religion in australian society,on the genealogy of morality,book,genealogy friedrich der conduct wilhelm genealogie history moral nietzsche life jungian morality psychology zur
understanding religion in australian society,australian soul religion and spirituality in the twenty first century,book,australian religious soul spirituality twenty custom life century first australia religion
understanding religion in australian society,re enchantment the new australian spirituality,book,australian spirituality enchantment ecology new human australia
understanding religion in australian society,bahai a religious approach to globalization,article,approach globalization bahai religious
understanding religion in australian society,one blood 200 years of aboriginal encounter with christianity a story of hope,book,treatment australian year blood minority encounter story history aboriginal one church hope 200 mission australia christianity
understanding religion in australian society,god is back how the global revival of faith is changing the world,book,unitied god state world sociology global revival change united back faith religion
understanding religion in australian society,beyond god the father towards a philosophy of womens liberation,book,philosophy father towards womens woman liberation feminism beyond christianity god
understanding religion in australian society,the bhagavad gita with a commentary based on the original sources,book,original bhagavad book hinduism source gita bhagavadgi commentary bhagavadgita ta sacred base
understanding religion in australian society,qur an and woman rereading the sacred text from a womans perspective,book,frau reread qur koran woman sacred theology perspective text
understanding religion in australian society,practice in christianity,book,christian life grace psychology practice christianity
understanding religion in australian society,orientalism,book,orientalism imperialism teach asia east study middle
understanding religion in australian society,islam its law and society,book,law status islamic legal society etc islam muslim australia
understanding religion in australian society,thesis eleven,journal,communism social socialism periodical thesis science eleven philosophy
understanding religion in australian society,religion and popular culture a hyper real testament,book,testament religious culture real cultuur popular populaire hyper aspect religion
understanding religion in australian society,on religion speeches to its cultured despisers,book,culture work 1800 despisers speech early religion
understanding religion in australian society,the unintended reformation how a religious revolution secularized society,book,secularism reformation religious history society secularize unintended revolution
understanding religion in australian society,the desecularization of the world resurgent religion and world politics,book,religion secularism world desecularization politics congresses resurgent congress
understanding religion in australian society,economy and society an outline of interpretive sociology,book,interpretive sociology economy outline economics society
understanding religion in australian society,muslim communities in australia,book,minority community islam muslim australia
understanding religion in australian society,a garland of feminist reflections forty years of religious exploration,book,year religious forty reflection feminist doctrine garland buddhism exploration woman theology aspect
understanding religion in australian society,the writings of martin buber,book,interpretation 1965 buber criticism writing martin 1878 philosophy
understanding religion in australian society,the myth of religious violence secular ideology and the roots of modern conflict,book,religio religion religious secular ld modern myth och ideology root conflict violence va sa aspect aspekter politik
understanding religion in australian society,the elementary forms of the religious life,book,totemism religion religious life elementary form philosophy
understanding religion in australian society,genealogies of religion discipline and reasons of power in christianity and islam,book,civilization reason islamique genealogy islamic power sosialantropologi discipline civilisation islam sivilisasjon kristendom religionssosiologi modernitet christianity religion
understanding religion in australian society,journal of religious history,journal,journal religious history periodical church australia religion
understanding religion in australian society,hinduism,book,hindouisme hinduism religion
understanding religion in australian society,the bhagavadgita in the mahabharata text and translation,book,interpretation criticism 92 maha english hinduism 11 bhagavadgi etc bha bhagavadgita ta mahabharata text sanskrit rata translation
understanding religion in australian society,suicide a study in sociology,book,sociology sociological social study suicide aspect
understanding religion in australian society,interpreting aboriginal religion an historical account,book,totemism australian account 10 aboriginal interpret area ceremony rite sj55 e map aborigine warragul historical gippsland vic religion
understanding religion in australian society,reader in comparative religion an anthropological approach,book,anthropological vergelijkende approach comparative reader godsdienstwetenschap religion
understanding teachers work,school is dead an essay on alternatives in education,book,state school dead united education essay alternative philosophy
understanding teachers work,teaching challenges and dilemmas,book,teach textbook challenge dilemmas australia
understanding teachers work,secondary schooling in a changing world,book,educational school world change technological secondary effect education innovation australia
understanding teachers work,looking in classrooms,book,educational teach observation method management look classroom
understanding teachers work,teaching challenges dilemmas,book,teach textbook challenge dilemmas australia
understanding the business environment,landscape and urban planning,journal,towns urban city ecology architecture human periodical planning landscape
understanding the business environment,international journal of hospitality management,journal,journal service hotel international periodical food management hospitality restaurant
understanding the business environment,journal of consumer marketing,journal,journal consumer marketing
understanding the business environment,the international journal of human resource management,journal,journal resource welt international human periodiques periodical management personnel formation
understanding the business environment,corporate communications,journal,corporate organization periodical management communication
understanding the business environment,the journal of management development,journal,journal teach manager executive study periodical development middle management train
understanding the business environment,journal of nursing education,journal,journal state teach united study education periodical nursing
understanding the business environment,personnel review,journal,relationship employer review periodical management employee personnel
understanding the business environment,career development international,journal,career international executive periodical development train
understanding the business environment,women in management review,journal,businesswoman review executive periodical woman management
understanding the business environment,asia pacific journal of human resources,journal,journal pacific asia resource pazifischer asiatisch human periodical raum management personnel
understanding the business environment,journal of management,journal,journal business periodical management general
understanding the business environment,journal of managerial psychology,journal,journal psychological behavior industrial organizational managerial periodical management psychology aspect
understanding the business environment,gender in management an international journal,journal,journal economics worker international gender executive periodical genre woman management labor
understanding the business environment,human resource management,journal,riodiques resource direction human periodical management pe personnel
understanding the business environment,worldwide hospitality and tourism themes,journal,worldwide tourism theme hospitality
understanding the business environment,education training,journal,training great occupational education periodical technical britain train
understanding the business environment,human resource management journal,journal,journal resource menselijke human periodical hulpbronnen management personnel
understanding the business environment,academy of management review,journal,academy review industrial periodical management
understanding the business environment,management decision,journal,riodiques publication periodical decision management pe
understanding the business environment,journal of health organization and management,journal,journal service administration health periodicals organization periodical europe management
understanding the business environment,journal of business ethics,journal,journal riodiques business affaires periodical de pe morale ethic
understanding the business environment,journal of management development,journal,journal teach manager executive study periodical development middle management train
understanding the business environment,nursing standard,journal,great periodical standard britain nursing nurse
understanding the business environment,international journal of contemporary hospitality management,journal,journal international contemporary publication periodiques periodical management industry hospitality
understanding the business environment,current directions in psychological science,journal,psychologie direction current science psychological
understanding the business environment,journal of industrial relations,journal,journal relation industrial periodical australia
understanding the business environment,cross cultural management an international journal,journal,journal international cross management cultural
unruly subjects citizenship,understanding foucault,book,foucault michel understanding french century 1984 20th philosophy 1926
unruly subjects citizenship,popular communication,journal,riodiques culture dia popular populaire periodical communication pe
unruly subjects citizenship,journal of law and society,journal,law journal great sociological society periodical britain jurisprudence
unruly subjects citizenship,sovereign subjects indigenous sovereignty matters,book,australian sovereignty land matter tenure aboriginal national determination indigenous subject politics government sovereign self australia
unruly subjects citizenship,powers of freedom reframing political thought,book,community sociology power liberty thought political reframing freedom
unruly subjects citizenship,citizens or consumers what the media tell us about political participation,book,state citizen great u united political medium participation britain tell consumer
unruly subjects citizenship,meanjin,journal,australian literature meanjin social custom periodical life australia
unruly subjects citizenship,schools and classrooms a cultural studies analysis of education,book,educational school sociology analysis study classrooms education objectives cultural aim australia
unruly subjects citizenship,sexualities,journal,behavior seksualiteit periodical sexuality sexual ethic
unruly subjects citizenship,media international australia,journal,international mass social medium periodical communication aspect australia
urtest,accounting theory,book,accounting theory australia account
urtest,curriculum design strategies in emergent literacy the role of developmentally appropriate literature selections,article,appropriate company role business curriculum health design literature dynamic strategy emergent selection literacy management developmentally psychology mental
urtest,computer,book,data society periodical processing electronic computer ieee
urtest,australian literature for young people,book,story australian juvenile teenager literature book poetry read people young australia
urtest,land development,journal,land tenure identity ethnic congress na south india people reform development asian ga naga
urtest,early childhood education journal,journal,journal state preschool united education periodical childhood early
urtest,social research methods,book,research methodologie social methodology science method
urtest,mind,journal,periodical psychology mind philosophy
urtest,designing brand identity an essential guide for the whole branding team,book,brand guide design identity product branding essential name team whole marketing advertising
urtest,logo creed the mystery magic and method behind designing great logos,book,brand creed behind corporate mystery graphic design symbol great logo magic logos method art commercial arts
urtest,your service is your brand in action,article,brand service work psychotropic popular drug action
urtest,vacuum technology,book,technology vacuum
urtest,australian resources and energy law journal,journal,law australian riodiques droit journal resource energy petroleum australie periodical mine pe australia legislation
urtest,freewill and criminal responsibility,article,religious ethical freewill nanotechnology new study biotechnology use e technology apply responsibility ethic g criminal philosophy
urtest,crime prevention through environmental design,article,crime design environmental cause prevention
urtest,touchpoint the journal of service design,journal,journal service design touchpoint
us policies and global security,political psychology,journal,riodiques psychologie political periodical pe psychology politique
us policies and global security,review of international studies,journal,law international review relation study periodical
us policies and global security,international politics,journal,world international periodical politics betrekkingen internationale 1989
us policies and global security,global governance,journal,global international united relation diplomacy periodical governance nation agency
us policies and global security,foreign affairs,journal,world bibliography international relation affair periodical century politics foreign 20th
us policies and global security,survival,journal,military strategy periodical survival policy disarmament
us policies and global security,international journal,journal,journal world international periodicals relation periodical politics
us policies and global security,international affairs,journal,world international relation affair periodical politics
us policies and global security,international security,journal,military riodiques militaire international security periodical nonproliferation pe policy politique nuclear
us policies and global security,writing security united states foreign policy and the politics of identity,book,state 1993 identity national united relation policy politics write foreign 1989 security philosophy
us policies and global security,the rise of muslim foreign fighters islam and the globalization of jihad,article,jihad research fighter globalization rise islam technology science application usage foreign muslim
us policies and global security,the anarchical society a study of order in world politics,book,world anarchical international society relation study organization politics order
uthern cross unistart,bmc medical informatics and decision making,journal,medical bmc making make decision clinical informatics medicine
uthern cross unistart,journal of environmental psychology,journal,journal periodical environmental psychology impact
uthern cross unistart,psychiatry research,journal,research psychiatry periodical medicine general
uthern cross unistart,the entertainment and sports lawyer,journal,law state professional perform united sport unite entertainment periodical lawyer art legislation
uthern cross unistart,journal of geography in higher education,journal,ographie ge high teach tude riodiques journal geography et study rieur education periodical e enseignement pe supe
uthern cross unistart,environmental education research,journal,periodical research environmental education
uthern cross unistart,international communication gazette,journal,riodiques dias journalism international mass gazette medium periodical communication pe
uthern cross unistart,communications of the acm,journal,acm data periodical processing electronic communication computer
uthern cross unistart,telematics and informatics,journal,telecommunication data system telecatics periodical informatics computer network telematics
uthern cross unistart,journal of nursing scholarship,journal,journal state united scholarship periodical nursing nurse
utilising philosophy in nursing practice,mayo clinic proceedings,journal,clinic geneeskunde periodical mayo proceeding medicine
utilising philosophy in nursing practice,journal of nursing education,journal,journal state teach united study education periodical nursing
utilising philosophy in nursing practice,the new england journal of medicine,journal,journal england new surgery periodical medicine
utilising philosophy in nursing practice,journal of advanced nursing,journal,journal pflege periodical nursing nurse advance
utilising philosophy in nursing practice,nursing ethics,journal,nursing periodical nurse ethic
utilising philosophy in nursing practice,online journal of issues in nursing,journal,journal research issue education online nurse
utilising philosophy in nursing practice,journal of medical ethics,journal,ethic periodical medical journal
utilising philosophy in nursing practice,science,journal,periodical science natuurwetenschappen
utilising philosophy in nursing practice,contexts of nursing an introduction,book,social contexts introduction nursing nurse aspect australia ethic
utilising philosophy in nursing practice,nursing standard,journal,great periodical standard britain nursing nurse
utilising research to promote quality in health care,american journal of infection control,journal,antisepsis american journal control sanitation nosocomial health periodical facility infection asepsis prevention
utilising research to promote quality in health care,nursing times,journal,health social time care periodical nursing nurse
utilising research to promote quality in health care,ajn american journal of nursing,journal,journal american periodical nursing nurse ajn
utilising research to promote quality in health care,how to read a paper the basics of evidence based medicine,book,research medical evaluation literature evidence read medicine base basic paper
utilising research to promote quality in health care,nurse education today,journal,teach today study education periodical nursing nurse
utilising research to promote quality in health care,international journal for quality in health care,journal,journal control medical health international periodicals care periodical quality assurance
utilising research to promote quality in health care,journal of professional nursing,journal,journal professional periodical nursing nurse
utilising research to promote quality in health care,bmj,journal,riodiques bmj publication periodical pe medicine
utilising research to promote quality in health care,patient safety and quality an evidence based handbook for nurses,book,control medical measure evidence patient safety care quality handbook error nurse base prevention
utilising research to promote quality in health care,health technology assessment,journal,evaluation medical health economics technology assessment
utilising research to promote quality in health care,journal of radiology nursing,journal,journal radiology medical periodical nursing
utilising research to promote quality in health care,journal of psychiatric and mental health nursing,journal,journal health periodical nursing psychiatric nurse mental
utilising research to promote quality in health care,australian journal of advanced nursing,journal,journal australian periodical nursing nurse australia advance
utilising research to promote quality in health care,organization science,journal,science organization
utilising research to promote quality in health care,nursing research,journal,periodical research nurse nursing
utilising research to promote quality in health care,british journal of community nursing,journal,british journal community great health periodical britain nursing
veterinary professional investigation,veterinary epidemiology,book,epidemiology animal communicable method disease veterinary epidemiologic
veterinary professional investigation,how to critically appraise a research paper,article,research control appraise professional pharmacy trial critically competence randomize paper
veterinary professional investigation,paediatrics and child health,journal,health pediatrics periodical paediatrics child medicine general
veterinary professional investigation,health sciences literature review made easy the matrix method,book,information health literature easy review storage retrieval system make abstract science method matrix medicine index
veterinary professional investigation,qualitative methods for health research,book,research medical health care qualitative method public
veterinary structure and function i,large animal neurology,book,nervous animal system large diseases neurology veterinary cattle
veterinary structure and function i,neuroscience,book,nervous neuroscience physiological phenomenon system neurochemistry
veterinary structure and function i,wests respiratory physiology the essentials,book,physiology physiological wests phenomenon essential respiratory respiration
veterinary structure and function i,fertility and infertility in domestic animals,book,infertility reproduction animal domestic veterinary medicine fertility
veterinary structure and function i,the anatomy of the domestic animals vol 1 the locomotor system of the domestic mammals,book,anatomy mammal animal system domestic vol locomotor veterinary 1
veterinary structure and function i,color atlas of veterinary anatomy,book,atlas cat anatomy color veterinary horse atlases
veterinary structure and function i,diagnostic cytology and hematology of the dog and cat,book,cytodiagnosis cat cytology dog diagnosis diseases hematology veterinary diagnostic
veterinary structure and function i,bsava manual of canine and feline haematology and transfusion medicine,book,manual treatment feline haematology dog transfusion bsava etc hematology disease veterinary medicine canine handbook
